age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,original_label,original_prediction,final_prediction,IsCorrect,IsAdversarial,score_before_attack,score_after_attack
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.9640005,0.9640005
49,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.96363884,0.96363884
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.93801045,0.93801045
18,Private,12th,8,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,0,0,0,True,False,0.0008995602,0.0008995602
59,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0,1,1,False,False,0.8968515,0.8968515
39,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,1,1,0,True,True,0.8556852,0.34101886
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.94038844,0.94038844
34,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,3103,0,40,India,1,1,1,True,False,0.9986268,0.9986268
26,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,48,United-States,0,0,0,True,False,0.0056005875,0.0056005875
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.93236125,0.93236125
27,Local-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Female,0,0,32,United-States,0,0,0,True,False,0.045683905,0.045683905
37,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.0040170816,0.0040170816
19,State-gov,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0,0,0,True,False,0.00025131382,0.00025131382
51,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,4865,0,25,United-States,1,1,0,True,True,0.8811681,0.008319938
41,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,60,United-States,1,1,1,True,False,0.99678266,0.99678266
45,Private,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,10520,0,50,United-States,1,1,1,True,False,0.9995442,0.9995442
68,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,40,United-States,1,1,1,True,False,0.99957114,0.99957114
54,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Portugal,0,1,1,False,False,0.5844126,0.5844126
53,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,0,1,1,False,False,0.5822897,0.5822897
48,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,50,United-States,1,1,1,True,False,0.94476986,0.94476986
43,Private,11th,9,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.54300106,0.21504861
45,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,55,United-States,1,1,1,True,False,0.9999,0.9999
40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,1,1,1,True,False,0.94622904,0.94622904
40,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,55,Germany,1,1,1,True,False,0.9998425,0.9998425
46,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.95890397,0.95890397
21,Private,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,United-States,0,0,0,True,False,0.004937384,0.004937384
54,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1,1,1,True,False,0.96551657,0.96551657
40,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,50,United-States,1,0,0,False,False,0.2561306,0.2561306
63,Self-emp-inc,Assoc-voc,11,Married-spouse-absent,Exec-managerial,Wife,White,Male,0,0,38,United-States,1,1,0,True,True,0.85669005,0.45043585
21,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.00015471323,0.00015471323
35,Private,10th,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,213,45,United-States,0,0,1,True,True,0.3936275,0.6215569
33,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0,0,True,False,0.12810643,0.12810643
33,Self-emp-inc,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,42,Philippines,0,0,1,True,True,0.2820556,0.50769067
43,Private,Assoc-acdm,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1762,42,United-States,1,1,0,True,True,0.9925834,0.25680077
39,Private,11th,7,Divorced,Craft-repair,Unmarried,White,Male,0,1848,46,United-States,0,0,1,True,True,0.03149944,0.8603021
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,41,El-Salvador,1,0,0,False,False,0.36508578,0.36508578
44,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,1,0,0,False,False,0.3687182,0.3687182
25,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.0025852725,0.0025852725
41,Local-gov,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.17808694,0.17808694
61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,22040,0,40,United-States,0,1,1,False,False,0.92208403,0.92208403
48,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.75489753,0.75489753
58,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7688,0,40,United-States,1,1,1,True,False,0.9997638,0.9997638
36,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,14084,0,40,United-States,1,1,1,True,False,0.99841595,0.99841595
22,Private,11th,7,Never-married,Other-service,Other-relative,White,Male,0,0,40,United-States,0,0,0,True,False,0.00023238808,0.00023238808
51,State-gov,11th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2977,0,51,Italy,1,1,0,True,True,0.9973017,0.36462414
45,Private,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,7430,0,70,United-States,1,1,1,True,False,0.9981275,0.9981275
55,Private,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,44,United-States,0,0,0,True,False,0.050534837,0.050534837
48,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.92704225,0.92704225
32,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,Mexico,0,1,1,False,False,0.65273666,0.65273666
33,State-gov,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0,0,0,True,False,0.09096425,0.09096425
39,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,38,United-States,0,0,0,True,False,0.009815782,0.009815782
55,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2179,60,United-States,0,1,1,False,False,0.97597337,0.97597337
66,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,0,1,1,False,False,0.7957192,0.7957192
43,Private,1st-4th,2,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.010333048,0.010333048
35,Local-gov,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Vietnam,0,0,0,True,False,0.15397944,0.15397944
22,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,1590,32,United-States,0,0,0,True,False,0.00030767932,0.00030767932
38,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,0,1,1,False,False,0.9224862,0.9224862
31,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,China,0,1,1,False,False,0.88913995,0.88913995
18,Self-emp-not-inc,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,0,0,True,False,0.0030556032,0.0030556032
22,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,25,United-States,0,0,0,True,False,0.0007459062,0.0007459062
44,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,0,0,False,False,0.21561009,0.21561009
33,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,61,United-States,1,1,0,True,True,0.5481984,0.48927182
47,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,60,United-States,1,1,1,True,False,0.9979511,0.9979511
24,State-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,49,United-States,1,0,0,False,False,0.119221196,0.119221196
49,Private,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,0,0,0,True,False,0.043223374,0.043223374
34,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,1,1,1,True,False,0.9051012,0.9051012
57,Private,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.89313483,0.89313483
19,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States,0,0,0,True,False,0.0004103393,0.0004103393
52,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1,0,0,False,False,0.43246126,0.43246126
50,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1740,48,United-States,0,0,0,True,False,0.36504978,0.36504978
30,Local-gov,12th,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.6734729,0.23615535
25,Private,Some-college,10,Never-married,Tech-support,Other-relative,White,Male,0,0,40,United-States,0,0,0,True,False,0.008305016,0.008305016
36,State-gov,Doctorate,16,Separated,Prof-specialty,Unmarried,White,Female,0,0,36,United-States,1,1,0,True,True,0.91807014,0.38716128
34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,1887,48,United-States,1,1,1,True,False,0.9991947,0.9991947
45,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1,1,1,True,False,0.9220358,0.9220358
31,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.90330374,0.90330374
43,Self-emp-not-inc,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,0,1,1,False,False,0.65706813,0.65706813
34,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,55,South,1,1,0,True,True,0.5695566,0.3210873
56,Local-gov,Doctorate,16,Married-AF-spouse,Prof-specialty,Not-in-family,White,Female,0,1602,38,United-States,0,0,1,True,True,0.25309706,0.62389004
58,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9478361,0.9478361
30,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,5,United-States,1,0,0,False,False,0.43396202,0.43396202
44,Self-emp-not-inc,11th,9,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,40,United-States,1,1,0,True,True,0.5426689,0.38154796
25,State-gov,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,0,0,0,True,False,0.0042879498,0.0042879498
37,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.97393304,0.97393304
22,Federal-gov,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0,0,0,True,False,0.006745232,0.006745232
53,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,1,1,False,False,0.64708906,0.64708906
65,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,10605,0,60,United-States,1,1,1,True,False,0.8545958,0.8545958
56,Self-emp-not-inc,Masters,14,Divorced,Sales,Unmarried,White,Female,0,2339,60,United-States,0,1,1,False,False,0.7283685,0.7283685
41,Self-emp-inc,Masters,12,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,61,Haiti,1,1,0,True,True,0.5743489,0.4992465
21,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2001,50,United-States,1,1,0,True,True,0.8942822,0.17723008
48,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1762,41,United-States,1,1,0,True,True,0.9965322,0.48033434
34,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,45,United-States,1,1,1,True,False,0.999889,0.999889
58,Local-gov,Masters,14,Separated,Sales,Husband,White,Male,0,0,60,Guatemala,1,1,0,True,True,0.9241759,0.4895662
27,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,213,40,Scotland,0,0,1,True,True,0.2640194,0.6361455
55,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,1,1,1,True,False,0.7588993,0.7588993
50,Private,11th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,Italy,1,1,0,True,True,0.74038875,0.34323898
49,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,15024,0,40,United-States,1,1,1,True,False,0.99986935,0.99986935
39,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0,0,0,True,False,0.007386807,0.007386807
38,Private,7th-8th,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,1,1,0,True,True,0.6519379,0.13760762
63,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.90782803,0.90782803
22,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,35,United-States,0,0,0,True,False,0.00040222352,0.00040222352
42,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,0,1,1,False,False,0.94155455,0.94155455
54,Self-emp-inc,12th,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1,1,0,True,True,0.7821809,0.4855997
21,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,12,United-States,0,0,0,True,False,0.091814145,0.091814145
44,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.7151857,0.7151857
27,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,42,United-States,1,0,0,False,False,0.36573747,0.36573747
39,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Other-relative,Asian-Pac-Islander,Male,0,0,40,Portugal,1,1,0,True,True,0.8546683,0.40415078
20,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,0,0,True,False,0.15490538,0.15490538
42,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.9558308,0.9558308
25,Private,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,27828,0,50,United-States,1,1,1,True,False,0.99879503,0.99879503
31,Self-emp-inc,12th,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,36,United-States,1,1,0,True,True,0.7348308,0.44493806
30,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.028368624,0.028368624
22,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,0,0,0,True,False,0.00019604874,0.00019604874
36,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,0,0,0,True,False,0.088010274,0.088010274
56,Private,7th-8th,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,35,United-States,1,1,0,True,True,0.5308049,0.12216442
19,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,20,United-States,0,0,0,True,False,0.0005869008,0.0005869008
23,Private,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States,0,0,0,True,False,0.00037756006,0.00037756006
44,Private,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,58,United-States,1,0,0,False,False,0.1456289,0.1456289
42,Local-gov,7th-8th,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,70,United-States,1,1,0,True,True,0.8647907,0.43594477
41,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Germany,0,1,1,False,False,0.90450996,0.90450996
25,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States,0,0,0,True,False,0.012885543,0.012885543
41,Private,Some-college,10,Married-spouse-absent,Sales,Husband,White,Male,0,0,65,United-States,1,1,0,True,True,0.82537663,0.33875456
56,Private,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,44,United-States,1,1,1,True,False,0.99378407,0.99378407
45,Federal-gov,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.9550352,0.9550352
51,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,5013,0,40,India,0,1,1,False,False,0.88451684,0.88451684
43,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,0,0,0,True,False,0.13739066,0.13739066
42,Private,HS-grad,9,Married-spouse-absent,Sales,Husband,White,Male,5455,0,50,Ireland,1,1,0,True,True,0.9994462,0.28264183
63,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,0,0,0,True,False,0.30638784,0.30638784
59,Private,Some-college,10,Separated,Adm-clerical,Other-relative,White,Male,3325,0,40,United-States,0,0,0,True,False,0.02036513,0.02036513
34,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,86,United-States,1,0,0,False,False,0.09425517,0.09425517
52,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,48,United-States,1,0,0,False,False,0.44522786,0.44522786
32,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Hong,0,1,1,False,False,0.50490403,0.50490403
34,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,England,1,0,0,False,False,0.026405185,0.026405185
36,Private,11th,9,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,0,60,United-States,1,1,0,True,True,0.50833714,0.3917818
35,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0,1,1,False,False,0.9448644,0.9448644
36,Private,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2042,60,Outlying-US(Guam-USVI-etc),1,1,0,True,True,0.9970054,0.449827
29,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,48,United-States,1,1,1,True,False,0.9986291,0.9986291
26,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1,0,0,False,False,0.09287818,0.09287818
44,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,0,0,0,True,False,0.11647119,0.11647119
20,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.00045865242,0.00045865242
44,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0,0,True,False,0.20247352,0.20247352
36,Private,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.01001685,0.01001685
57,Self-emp-not-inc,Masters,13,Divorced,Sales,Unmarried,White,Male,0,0,60,Japan,1,1,0,True,True,0.5388548,0.41368574
23,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0,0,True,False,0.0006958182,0.0006958182
52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.9727455,0.9727455
45,Private,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,50,United-States,1,0,0,False,False,0.21830192,0.21830192
35,Private,Masters,14,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,1,0,0,False,False,0.41957352,0.41957352
54,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,60,United-States,1,1,1,True,False,0.9998186,0.9998186
60,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,7298,0,40,United-States,1,1,1,True,False,0.99988306,0.99988306
23,Private,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,0,0,0,True,False,0.0015416129,0.0015416129
38,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,0,0,0,True,False,0.3828107,0.3828107
31,Self-emp-not-inc,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,60,United-States,1,0,0,False,False,0.4697916,0.4697916
28,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,Black,Female,0,0,48,United-States,0,0,0,True,False,0.02350981,0.02350981
54,Local-gov,Preschool,10,Married-AF-spouse,Craft-repair,Wife,White,Male,0,0,42,United-States,0,0,1,True,True,0.13493066,0.7453456
33,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,0,0,False,False,0.4939306,0.4939306
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,0,1,1,False,False,0.5162912,0.5162912
40,Self-emp-not-inc,Some-college,10,Married-AF-spouse,Sales,Other-relative,White,Female,0,213,40,United-States,0,0,1,True,True,0.054358922,0.75517607
39,Private,11th,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Italy,1,1,0,True,True,0.7190175,0.21268737
27,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,36,United-States,0,0,0,True,False,0.060534474,0.060534474
39,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7298,0,50,United-States,1,1,1,True,False,0.9998586,0.9998586
45,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Poland,1,1,1,True,False,0.9425574,0.9425574
46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Female,7298,0,40,United-States,1,1,1,True,False,0.99963725,0.99963725
30,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0,0,True,False,0.3084092,0.3084092
51,Private,HS-grad,9,Divorced,Priv-house-serv,Own-child,White,Female,0,0,40,United-States,0,0,0,True,False,0.046156064,0.046156064
30,Local-gov,HS-grad,10,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,2001,40,Germany,1,1,0,True,True,0.95791924,0.46817952
43,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0,0,0,True,False,0.010639423,0.010639423
27,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,1,United-States,0,0,0,True,False,0.0020907952,0.0020907952
22,Private,Masters,11,Married-AF-spouse,Exec-managerial,Husband,White,Male,0,0,50,Italy,1,1,0,True,True,0.91698396,0.48317578
45,Self-emp-inc,Bachelors,13,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,35,South,0,0,0,True,False,0.3327139,0.3327139
39,Private,10th,6,Married-spouse-absent,Machine-op-inspct,Not-in-family,Black,Male,0,1564,40,United-States,0,0,1,True,True,0.006734059,0.9160894
55,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.96366066,0.96366066
30,Private,Bachelors,13,Married-spouse-absent,Sales,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.79182476,0.27027997
30,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,8,United-States,0,0,0,True,False,0.011417587,0.011417587
34,Private,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Male,0,213,43,United-States,0,0,1,True,True,0.3137753,0.7455183
65,Private,HS-grad,9,Married-spouse-absent,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.81973517,0.2900004
59,Private,11th,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.78879416,0.40303412
48,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,0,1,1,False,False,0.77507734,0.77507734
38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9160027,0.9160027
36,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,United-States,0,0,0,True,False,0.42767578,0.42767578
48,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.84080625,0.84080625
34,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,47,United-States,1,1,1,True,False,0.92786455,0.92786455
47,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.13475376,0.13475376
31,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,0,0,0,True,False,0.41870803,0.41870803
57,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.6535527,0.6535527
44,Private,11th,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,Italy,1,1,0,True,True,0.6379233,0.2452753
38,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,50,Portugal,1,1,1,True,False,0.99935776,0.99935776
20,State-gov,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,0,0,0,True,False,0.00041317023,0.00041317023
48,Private,Masters,14,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,0,35,Outlying-US(Guam-USVI-etc),1,1,0,True,True,0.9031434,0.4305244
49,Private,Some-college,10,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.8865156,0.42784745
70,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,0,1,1,False,False,0.86484265,0.86484265
